"model_id","location","wis","ae_median","interval_coverage_50","interval_coverage_95","n"
"CMU-TimeSeries","18",0.00184131730385846,0.00298450309220647,0.368421052631579,0.93859649122807,124
"CMU-TimeSeries","20",0.00136057696678579,0.00214761312533962,0.482456140350877,0.894736842105263,124
"CMU-TimeSeries","21",0.00188747833988873,0.0029936232704266,0.412280701754386,0.833333333333333,124
"CMU-TimeSeries","22",0.00267805553413515,0.00404494690777128,0.37719298245614,0.903508771929825,124
"CMU-TimeSeries","25",0.0013525175693438,0.00214742442102207,0.5,0.929824561403509,124
"CMU-TimeSeries","24",0.00138552582531814,0.00225646064409997,0.464912280701754,0.956140350877193,124
"CMU-TimeSeries","23",0.00179457774175845,0.00261065992554924,0.412280701754386,0.868421052631579,124
"CMU-TimeSeries","26",0.00172099548856541,0.00269438485037299,0.456140350877193,0.903508771929825,124
"CMU-TimeSeries","27",0.00121699681492165,0.00193890448376658,0.508771929824561,0.964912280701754,124
"CMU-TimeSeries","28",0.00248689834618455,0.00392877872844598,0.280701754385965,0.789473684210526,124
"CMU-TimeSeries","30",0.00129040365954024,0.00200492089737388,0.385964912280702,0.87719298245614,124
"CMU-TimeSeries","37",0.00222924354952147,0.00357900014495299,0.350877192982456,0.850877192982456,124
"CMU-TimeSeries","38",0.00155097331843471,0.0024381782596706,0.37719298245614,0.903508771929825,124
"CMU-TimeSeries","31",0.00144622625513333,0.00225293851298431,0.464912280701754,0.921052631578947,124
"CMU-TimeSeries","33",0.00123407680184168,0.00199349134743252,0.464912280701754,0.947368421052632,124
"CMU-TimeSeries","34",0.000977702347169676,0.00152017197091987,0.614035087719298,0.973684210526316,124
"CMU-TimeSeries","35",0.00198504711458166,0.00314330823854246,0.421052631578947,0.842105263157895,124
"CMU-TimeSeries","32",0.00138625474674868,0.00206894825112168,0.333333333333333,0.798245614035088,124
"CMU-TimeSeries","36",0.000752940558585974,0.00118352577763403,0.56140350877193,0.991228070175439,124
"CMU-TimeSeries","39",0.00166919017053386,0.00270330547401528,0.456140350877193,0.903508771929825,124
"CMU-TimeSeries","40",0.00131954201824877,0.00201259045513891,0.56140350877193,0.87719298245614,124
"CMU-TimeSeries","41",0.000999024214209402,0.00157203748224459,0.456140350877193,0.947368421052632,124
"CMU-TimeSeries","42",0.00126509899881418,0.00206010413432067,0.412280701754386,0.912280701754386,124
"CMU-TimeSeries","44",0.00146593785912869,0.00228871098198732,0.385964912280702,0.894736842105263,124
"CMU-TimeSeries","45",0.00247721691573466,0.0038602750102921,0.342105263157895,0.833333333333333,124
"CMU-TimeSeries","46",0.00238047547107112,0.00344085662349466,0.37719298245614,0.833333333333333,124
"CMU-TimeSeries","47",0.0015090185220962,0.00246626314206624,0.359649122807018,0.903508771929825,124
"CMU-TimeSeries","48",0.00254661093248661,0.0038711628630635,0.464912280701754,0.87719298245614,124
"CMU-TimeSeries","49",0.00155978294958481,0.00242826743584511,0.37719298245614,0.885964912280702,124
"CMU-TimeSeries","51",0.00177992379003306,0.0028673591661541,0.456140350877193,0.921052631578947,124
"CMU-TimeSeries","50",0.00146699281401357,0.00234578308877278,0.359649122807018,0.894736842105263,124
"CMU-TimeSeries","53",0.00111933989317455,0.00174392590187859,0.535087719298246,0.929824561403509,124
"CMU-TimeSeries","55",0.00156986803963951,0.00239883178698612,0.508771929824561,0.903508771929825,124
"CMU-TimeSeries","54",0.00292915805036302,0.00450549514856544,0.324561403508772,0.87719298245614,124
"CMU-TimeSeries","56",0.00575115407441847,0.00735472297817718,0,0.0769230769230769,52
"CovidHub-baseline","01",0.00196538181883935,0.00314090909090909,0.6,0.972727272727273,120
"CovidHub-baseline","02",0.00116927755104278,0.00163727272727273,0.781818181818182,1,120
"CovidHub-baseline","04",0.0011077777675275,0.00162363636363636,0.754545454545455,1,120
"CovidHub-baseline","05",0.00160679448118977,0.00258,0.590909090909091,1,120
"CovidHub-baseline","06",0.00164079073029954,0.00229181818181818,0.6,0.9,120
"CovidHub-baseline","08",0.00104827462562311,0.00167272727272727,0.554545454545455,1,120
"CovidHub-baseline","09",0.00149556088371672,0.00241090909090909,0.536363636363636,1,120
"CovidHub-baseline","10",0.00154067945376201,0.00243818181818182,0.563636363636364,1,120
"CovidHub-baseline","11",0.00164440130941246,0.00271909090909091,0.545454545454545,0.981818181818182,120
"CovidHub-baseline","12",0.00226964267558723,0.00326,0.554545454545455,0.954545454545455,120
"CovidHub-baseline","13",0.00161240823173447,0.00238181818181818,0.618181818181818,0.945454545454545,120
"CovidHub-baseline","15",0.00307379435549282,0.00431454545454545,0.627272727272727,0.836363636363636,120
"CovidHub-baseline","16",0.00128810118589004,0.00188727272727273,0.681818181818182,0.972727272727273,120
"CovidHub-baseline","17",0.0020252331478095,0.00313181818181818,0.418181818181818,0.927272727272727,120
"CovidHub-baseline","18",0.0018410800468325,0.00302545454545455,0.436363636363636,0.963636363636364,120
"CovidHub-baseline","19",0.00212071549524108,0.00339181818181818,0.463636363636364,0.927272727272727,120
"CovidHub-baseline","20",0.00144325369006251,0.00234,0.518181818181818,0.972727272727273,120
"CovidHub-baseline","21",0.00182058781096643,0.00302363636363636,0.518181818181818,1,120
"CovidHub-baseline","22",0.00258743420442614,0.00368363636363636,0.590909090909091,0.909090909090909,120
"CovidHub-baseline","23",0.00172014065816625,0.00259363636363636,0.672727272727273,0.945454545454545,120
"CovidHub-baseline","24",0.00136941853805502,0.00222272727272727,0.590909090909091,1,120
"CovidHub-baseline","25",0.00137767876694146,0.00224636363636364,0.545454545454545,1,120
"CovidHub-baseline","26",0.0019278921261846,0.00305090905681784,0.436363636363636,0.927272727272727,120
"CovidHub-baseline","27",0.0012871956760885,0.00206,0.609090909090909,1,120
"CovidHub-baseline","28",0.0020608283754114,0.00316181818181818,0.618181818181818,0.954545454545455,120
"CovidHub-baseline","30",0.00119407340319314,0.00183545454545455,0.6,1,120
"CovidHub-baseline","31",0.00135884526847249,0.00213636363636364,0.572727272727273,0.954545454545455,120
"CovidHub-baseline","32",0.00135444618159213,0.00193818181818182,0.627272727272727,0.890909090909091,120
"CovidHub-baseline","33",0.00137321442318605,0.00211909090909091,0.718181818181818,1,120
"CovidHub-baseline","34",0.00104260014220257,0.00158909090909091,0.690909090909091,1,120
"CovidHub-baseline","35",0.00179740609113664,0.00288545454545455,0.627272727272727,0.990909090909091,120
"CovidHub-baseline","36",0.000826955438151753,0.0013,0.572727272727273,1,120
"CovidHub-baseline","37",0.00243725234117084,0.00358181818181818,0.627272727272727,0.909090909090909,120
"CovidHub-baseline","38",0.00144851563627192,0.00232272727272727,0.672727272727273,0.972727272727273,120
"CovidHub-baseline","39",0.00188362138416807,0.00301727272727273,0.436363636363636,0.936363636363636,120
"CovidHub-baseline","40",0.00136538908339751,0.00219272727272727,0.636363636363636,1,120
"CovidHub-baseline","41",0.00115861352594753,0.00164272727272727,0.663636363636364,0.990909090909091,120
"CovidHub-baseline","42",0.00136072518305466,0.00223454545454545,0.418181818181818,0.936363636363636,120
"CovidHub-baseline","44",0.00141413245274961,0.00225545454545455,0.545454545454545,0.990909090909091,120
"CovidHub-baseline","45",0.00248270460698803,0.00361636363636364,0.609090909090909,0.918181818181818,120
"CovidHub-baseline","46",0.00186026372477108,0.00295636363636364,0.545454545454545,0.945454545454545,120
"CovidHub-baseline","47",0.00146519056763089,0.00233454545454545,0.609090909090909,1,120
"CovidHub-baseline","48",0.00267854682634943,0.00371636363636364,0.572727272727273,0.881818181818182,120
"CovidHub-baseline","49",0.0014318922861398,0.00217454545454545,0.663636363636364,0.990909090909091,120
"CovidHub-baseline","50",0.0013536765063639,0.00194909090909091,0.763636363636364,1,120
"CovidHub-baseline","51",0.00168927504909462,0.00263727272727273,0.590909090909091,1,120
"CovidHub-baseline","53",0.00135027744964078,0.00189818181818182,0.663636363636364,0.918181818181818,120
"CovidHub-baseline","54",0.00280472604115763,0.00437636363636364,0.409090909090909,0.936363636363636,120
"CovidHub-baseline","55",0.00171016249930843,0.00273,0.445454545454545,0.927272727272727,120
"CovidHub-baseline","56",0.0035811283081665,0.00595544162259804,0.263636363636364,0.872727272727273,120
"CovidHub-ensemble","01",0.000787251770363153,0.00134938170000083,0.307692307692308,1,36
"CovidHub-ensemble","02",0.000786821152322028,0.00129305674649725,0.346153846153846,0.961538461538462,36
"CovidHub-ensemble","04",0.000339994468194838,0.000541660175938395,0.653846153846154,1,36
"CovidHub-ensemble","05",0.0010022558711405,0.00165236204741266,0.384615384615385,0.923076923076923,36
"CovidHub-ensemble","06",0.000203393155601207,0.000234568822730053,0.884615384615385,1,36
"CovidHub-ensemble","08",0.000464398402836846,0.000639313149157225,0.769230769230769,1,36
"CovidHub-ensemble","09",0.000648548830114066,0.000864293193019655,0.769230769230769,1,36
"CovidHub-ensemble","10",0.00133093047441613,0.00203063417245224,0.423076923076923,0.961538461538462,36
"CovidHub-ensemble","11",0.00139587163768605,0.00180245758927703,0.346153846153846,0.769230769230769,36
"CovidHub-ensemble","12",0.000255970758995266,0.00030445656666998,0.884615384615385,1,36
"CovidHub-ensemble","13",0.000450762149099297,0.000748539954487598,0.615384615384615,1,36
"CovidHub-ensemble","15",0.000294271219593796,0.000467219269124495,0.5,1,36
"CovidHub-ensemble","16",0.000921700131143443,0.00141866515410434,0.384615384615385,0.884615384615385,36
"CovidHub-ensemble","17",0.00102034796758676,0.00154498460055113,0.576923076923077,1,36
"CovidHub-ensemble","18",0.00071992444473258,0.000749912142237801,0.884615384615385,1,36
"CovidHub-ensemble","19",0.00103332672384008,0.00162181647543895,0.730769230769231,1,36
"CovidHub-ensemble","20",0.00049572485031237,0.000463671873247303,0.884615384615385,1,36
"CovidHub-ensemble","21",0.000909786747634359,0.00140520636678117,0.5,1,36
"CovidHub-ensemble","22",0.000433892989797369,0.00063847001216674,0.653846153846154,1,36
"CovidHub-ensemble","23",0.00119066311998587,0.00197832731954329,0.423076923076923,1,36
"CovidHub-ensemble","24",0.000671277211387408,0.00102147412542855,0.692307692307692,1,36
"CovidHub-ensemble","25",0.000564721050062467,0.000772759982762694,0.769230769230769,1,36
"CovidHub-ensemble","26",0.000901301284966216,0.00122131180947359,0.730769230769231,1,36
"CovidHub-ensemble","27",0.000574223063013156,0.000654393853250997,0.884615384615385,1,36
"CovidHub-ensemble","28",0.000841153483208807,0.00152341721612585,0.192307692307692,1,36
"CovidHub-ensemble","30",0.000729390493860886,0.00111506554136343,0.615384615384615,0.961538461538462,36
"CovidHub-ensemble","31",0.000875691074636334,0.00138941967488749,0.653846153846154,1,36
"CovidHub-ensemble","32",0.000297366673977789,0.000489058486654792,0.538461538461538,1,36
"CovidHub-ensemble","33",0.00104508212433993,0.00158820829241584,0.538461538461538,0.923076923076923,36
"CovidHub-ensemble","34",0.000427534022980128,0.000464208266899951,0.884615384615385,1,36
"CovidHub-ensemble","35",0.000755030499029503,0.00111231327937689,0.653846153846154,0.961538461538462,36
"CovidHub-ensemble","36",0.000443647950833224,0.000717593720830795,0.576923076923077,1,36
"CovidHub-ensemble","37",0.00067505724000744,0.00111197156614642,0.538461538461538,1,36
"CovidHub-ensemble","38",0.00166371996993938,0.00265262421949334,0.423076923076923,0.961538461538462,36
"CovidHub-ensemble","39",0.000809337455591919,0.00116316370856889,0.769230769230769,1,36
"CovidHub-ensemble","40",0.00106037384427621,0.0017067655781965,0.615384615384615,1,36
"CovidHub-ensemble","41",0.000245282358109604,0.000359352974690798,0.538461538461538,1,36
"CovidHub-ensemble","42",0.000562156698392029,0.000747320492652539,0.769230769230769,1,36
"CovidHub-ensemble","44",0.000671768804289338,0.00109536145198047,0.692307692307692,1,36
"CovidHub-ensemble","45",0.000707578430341504,0.00106757100414593,0.461538461538462,0.961538461538462,36
"CovidHub-ensemble","46",0.00153012075542871,0.00241717780117166,0.461538461538462,1,36
"CovidHub-ensemble","47",0.000550439991460312,0.000895553548149884,0.615384615384615,1,36
"CovidHub-ensemble","48",0.00025992270820786,0.000278460864760423,1,1,36
"CovidHub-ensemble","49",0.000358702223032347,0.000517167336423863,0.692307692307692,1,36
"CovidHub-ensemble","50",0.00142852127780857,0.0022261953096301,0.346153846153846,0.884615384615385,36
"CovidHub-ensemble","51",0.000879830416505918,0.00143472561375168,0.538461538461538,1,36
"CovidHub-ensemble","53",0.000337822649231154,0.000515678069131578,0.692307692307692,1,36
"CovidHub-ensemble","54",0.00164822506645427,0.00272382098028449,0.423076923076923,1,36
"CovidHub-ensemble","55",0.00104540076989205,0.001528199301646,0.615384615384615,1,36
"UGA_flucast-INFLAenza","01",0.00111724246406319,0.00178742599637513,0.469387755102041,0.928571428571429,108
"UGA_flucast-INFLAenza","02",0.000919048126757488,0.00142662664147754,0.510204081632653,0.897959183673469,108
"UGA_flucast-INFLAenza","04",0.000775502395338859,0.00123552624098639,0.5,0.969387755102041,108
"UGA_flucast-INFLAenza","05",0.00118940835031335,0.00185931211240495,0.387755102040816,0.877551020408163,108
"UGA_flucast-INFLAenza","06",0.000791152087048127,0.00134206982111263,0.510204081632653,0.948979591836735,108
"UGA_flucast-INFLAenza","08",0.000532937931490166,0.000785386169835391,0.744897959183674,1,108
"UGA_flucast-INFLAenza","09",0.000792155509069256,0.00118168781483056,0.683673469387755,1,108
"UGA_flucast-INFLAenza","10",0.00113608566882468,0.00181648945087669,0.387755102040816,0.928571428571429,108
"UGA_flucast-INFLAenza","11",0.00117044470751556,0.00174194982715653,0.275510204081633,0.755102040816326,108
"UGA_flucast-INFLAenza","12",0.00112102515605931,0.00165421958238567,0.653061224489796,0.938775510204082,108
"UGA_flucast-INFLAenza","13",0.00108938636989224,0.00173232890002509,0.418367346938776,0.908163265306122,108
"UGA_flucast-INFLAenza","15",0.00221500260720327,0.00338337218267483,0.36734693877551,0.744897959183674,108
"UGA_flucast-INFLAenza","16",0.000953766857526782,0.0015345935550782,0.397959183673469,0.959183673469388,108
"UGA_flucast-INFLAenza","17",0.00166367579006027,0.00240781592834205,0.479591836734694,0.857142857142857,108
"UGA_flucast-INFLAenza","18",0.00116647453023978,0.00175366839248283,0.510204081632653,0.969387755102041,108
"UGA_flucast-INFLAenza","19",0.00181734681843695,0.00266260311421676,0.346938775510204,0.846938775510204,108
"UGA_flucast-INFLAenza","20",0.00109020689042608,0.00157663583418351,0.479591836734694,0.887755102040816,108
"UGA_flucast-INFLAenza","21",0.00122724882515449,0.00204751262083867,0.387755102040816,0.979591836734694,108
"UGA_flucast-INFLAenza","22",0.00150139490544661,0.00245955359891656,0.397959183673469,0.908163265306122,108
"UGA_flucast-INFLAenza","23",0.00147290692382097,0.00220994968097266,0.377551020408163,0.836734693877551,108
"UGA_flucast-INFLAenza","24",0.000778742964153998,0.00122367693850273,0.602040816326531,0.989795918367347,108
"UGA_flucast-INFLAenza","25",0.000735914375404498,0.00116513086874191,0.663265306122449,1,108
"UGA_flucast-INFLAenza","26",0.00153418738001276,0.0021855421464807,0.448979591836735,0.846938775510204,108
"UGA_flucast-INFLAenza","27",0.000812661746079608,0.00127239472237235,0.571428571428571,1,108
"UGA_flucast-INFLAenza","28",0.00134282385788446,0.00213778596563725,0.448979591836735,0.938775510204082,108
"UGA_flucast-INFLAenza","30",0.000977599673697052,0.00160479459532086,0.428571428571429,0.928571428571429,108
"UGA_flucast-INFLAenza","31",0.00120049280100407,0.00172276403989281,0.377551020408163,0.826530612244898,108
"UGA_flucast-INFLAenza","32",0.0007557882364812,0.00126361185825994,0.428571428571429,0.989795918367347,108
"UGA_flucast-INFLAenza","33",0.000936938016965135,0.00155168467670851,0.459183673469388,0.969387755102041,108
"UGA_flucast-INFLAenza","34",0.000502645422127483,0.000683421029536933,0.806122448979592,1,108
"UGA_flucast-INFLAenza","35",0.00109114157290832,0.0017301244817443,0.540816326530612,0.979591836734694,108
"UGA_flucast-INFLAenza","36",0.000466816460794113,0.000696422896221145,0.663265306122449,1,108
"UGA_flucast-INFLAenza","37",0.00157113274904353,0.00244425038200873,0.408163265306122,0.887755102040816,108
"UGA_flucast-INFLAenza","38",0.00143728578827095,0.00209232014077914,0.326530612244898,0.775510204081633,108
"UGA_flucast-INFLAenza","39",0.00130990725946655,0.00201079708931057,0.438775510204082,0.897959183673469,108
"UGA_flucast-INFLAenza","40",0.00117480561119492,0.00185097684005582,0.448979591836735,0.897959183673469,108
"UGA_flucast-INFLAenza","41",0.000795678738269796,0.00117367186942242,0.540816326530612,0.86734693877551,108
"UGA_flucast-INFLAenza","42",0.000867434726156426,0.001338422094513,0.612244897959184,0.948979591836735,108
"UGA_flucast-INFLAenza","44",0.000929280287992374,0.00145812266978131,0.428571428571429,0.908163265306122,108
"UGA_flucast-INFLAenza","45",0.00167376570822898,0.002576244172252,0.36734693877551,0.857142857142857,108
"UGA_flucast-INFLAenza","46",0.00167972197158174,0.00244850933685092,0.377551020408163,0.816326530612245,108
"UGA_flucast-INFLAenza","47",0.000863000527995592,0.00138589409569282,0.510204081632653,0.969387755102041,108
"UGA_flucast-INFLAenza","48",0.00143890606731004,0.00232473050211709,0.571428571428571,0.938775510204082,108
"UGA_flucast-INFLAenza","49",0.000788717062537023,0.00125677227781079,0.571428571428571,0.969387755102041,108
"UGA_flucast-INFLAenza","50",0.000942599691806025,0.00148771770185422,0.459183673469388,0.908163265306122,108
"UGA_flucast-INFLAenza","51",0.00105521942717692,0.00179107491529728,0.377551020408163,0.948979591836735,108
"UGA_flucast-INFLAenza","53",0.000765000531938371,0.00119506020499607,0.530612244897959,0.908163265306122,108
"UGA_flucast-INFLAenza","54",0.00239130940655675,0.00355938524383944,0.255102040816327,0.846938775510204,108
"UGA_flucast-INFLAenza","55",0.00147080994796713,0.00225439370628656,0.357142857142857,0.86734693877551,108
